title,artist,year,chart_position,weeks_on_chart,tempo,energy,loudness,danceability,acousticness,speechiness,instrumentalness,valence,decade
locked out of heaven,bruno mars,2013,11,1,143.5546875,0.5943154471261161,-19.198959350585938,0.31767019629478455,0.0,0.5765348076820374,0.13519778847694397,0.7979088483537946,2010s
stay,rihanna featuring mikky ekko,2013,13,1,112.34714673913044,0.5689243861607143,-20.087646484375,0.15265141427516937,0.31521802845209856,0.0935126543045044,0.8597310185432434,0.22595733453027952,2010s
get lucky,daft punk featuring pharrell williams,2013,14,1,117.45383522727273,0.729132570539202,-14.48036003112793,0.32425788044929504,0.0,0.18544422090053558,0.7218336686491966,0.2689418753091391,2010s
royals,lorde,2013,15,1,86.1328125,0.48973132542201453,-22.859403610229492,0.28707313537597656,0.0,0.3803064525127411,0.42954032123088837,0.6539451490129744,2010s
i knew you were trouble,taylor swift,2013,16,1,151.99908088235293,0.5231043134416853,-21.691349029541016,0.3893603980541229,0.0,0.3311110734939575,0.5033333897590637,0.801761750293379,2010s
we cant stop,miley cyrus,2013,17,1,80.74951171875,0.5827943529401507,-19.602197647094727,0.2286488562822342,0.0,0.6864822506904602,0.0,0.16102210998535157,2010s
wrecking ball,miley cyrus,2013,18,1,117.45383522727273,0.4875142778669085,-22.937000274658203,0.27553385496139526,0.0,0.39717358350753784,0.40423962473869324,0.2206182167746804,2010s
wake me up,avicii,2013,19,1,123.046875,0.5791584014892578,-19.729455947875977,0.21815834939479828,0.0,1.0,0.0,0.7509321267264231,2010s
suit  tie,justin timberlake featuring jay z,2013,20,1,103.359375,0.5259790693010603,-21.59073257446289,0.23738239705562592,0.0,0.3325849771499634,0.5011225342750549,0.6981087602887834,2010s
cups,anna kendrick,2013,21,1,129.19921875,0.3041103907993862,-29.356136322021484,0.30956435203552246,0.0,0.5992389917373657,0.10114151239395142,0.20910611833844867,2010s
holy grail,jay z featuring justin timberlake,2013,22,1,135.99917763157896,0.4668843950544085,-23.659046173095703,0.23258739709854126,0.0,0.4187930226325989,0.3718104660511017,0.2562322596499794,2010s
scream  shout,will.i.am & britney spears,2013,23,1,129.19921875,0.5109614236014229,-22.116350173950195,0.3095262944698334,0.0,0.34004703164100647,0.4899294525384903,0.250476324898856,2010s
clarity,zedd featuring foxes,2013,24,1,129.19921875,0.562326649257115,-20.318567276000977,0.19241254031658173,0.0,0.28424695134162903,0.5736295729875565,0.7607493700299944,2010s
sail,awolnation,2013,25,1,117.45383522727273,0.20113656180245534,-32.96022033691406,0.18262702226638794,0.46062521781284926,0.01615835726261139,0.9757624641060829,0.16334267356178978,2010s
dont you worry child,swedish house mafia featuring john martin,2013,26,1,172.265625,0.6890752792358399,-15.882365226745605,0.2253790944814682,0.0,0.23566070199012756,0.6465089470148087,0.3783842522757394,2010s
i love it,icona pop featuring charli xcx,2013,28,1,123.046875,0.7934557778494699,-12.229047775268555,0.2304690033197403,0.0,0.701410174369812,0.0,0.29379160199846543,2010s
safe and sound,capital cities,2013,29,1,117.45383522727273,0.7710033961704799,-13.014881134033203,0.24038322269916534,0.0,0.8943670988082886,0.0,0.7773160404353947,2010s
treasure,bruno mars,2013,30,1,117.45383522727273,0.7606362479073661,-13.377731323242188,0.31654268503189087,0.0,0.3162214159965515,0.5256678760051727,0.2752426107827719,2010s
the way,ariana grande featuring mac miller,2013,31,1,83.35433467741936,0.6426643371582031,-17.50674819946289,0.2678569257259369,0.0,0.985228955745697,0.0,0.17857787031182498,2010s
started from the bottom,drake,2013,32,1,86.1328125,0.6066771915980748,-18.766298294067383,0.25014594197273254,0.0,0.4464239180088043,0.3303641229867935,0.6773343222481865,2010s
come  get it,selena gomez,2013,33,1,80.74951171875,0.5743756975446429,-19.8968505859375,0.26836949586868286,0.0,0.6405367851257324,0.03919482231140137,0.15933837890625002,2010s
hold on were going home,drake featuring majid jordan,2013,34,1,99.38401442307692,0.46700166974748886,-23.65494155883789,0.4011439383029938,0.0,1.0,0.0,0.17779465057037688,2010s
daylight,maroon 5,2013,35,1,117.45383522727273,0.588841302054269,-19.390554428100586,0.2515237331390381,0.0,0.43285760283470154,0.3507135957479477,0.7408836216121526,2010s
feel this moment,pitbull featuring christina aguilera,2013,36,1,135.99917763157896,0.6308973584856306,-17.91859245300293,0.2306167483329773,0.0,0.9593265652656555,0.0,0.7890348523362238,2010s
applause,lady gaga,2013,37,1,143.5546875,0.4764620099748884,-23.323829650878906,0.3282260000705719,0.0,1.0,0.0,0.2743381609235491,2010s
love me,lil wayne featuring drake & future,2013,39,1,123.046875,0.7500526973179409,-13.74815559387207,0.23519426584243774,0.0,0.29758647084236145,0.5536202937364578,0.28511098589215966,2010s
my songs know what you did in the dark,fall out boy,2013,40,1,151.99908088235293,0.6084969111851284,-18.702608108520508,0.2609037458896637,0.0,0.9912813305854797,0.0,0.8188402698420677,2010s
fkin problems,"a$ap rocky featuring drake, 2 chainz & kendrick lamar",2013,41,1,95.703125,0.49917798723493306,-22.528770446777344,0.2952401340007782,0.0,0.378070592880249,0.43289411067962646,0.17634229387555805,2010s
beauty and a beat,justin bieber featuring nicki minaj,2013,42,1,129.19921875,0.5733689989362444,-19.932085037231445,0.23306478559970856,0.0,0.8296329975128174,0.0,0.7629578399658203,2010s
same love,macklemore & ryan lewis featuring mary lambert,2013,43,1,123.046875,0.3769990648542132,-26.80503273010254,0.14819656312465668,0.6216116611061355,0.2774594724178314,0.5838107913732529,0.7105002593994141,2010s
sweet nothing,calvin harris featuring florence welch,2013,44,1,129.19921875,0.6101590837751116,-18.644432067871094,0.24121032655239105,0.0,0.18262898921966553,0.7260565161705017,0.7703158569335937,2010s
summertime sadness,lana del rey vs. cedric gervais,2013,45,1,129.19921875,0.5120978219168527,-22.076576232910156,0.2168249636888504,0.0,0.3292894959449768,0.5060657560825348,0.25070360456194196,2010s
power trip,j. cole featuring miguel,2013,48,1,99.38401442307692,0.1526167733328683,-34.65841293334961,0.20775538682937622,0.0,1.0,0.0,0.11491767128745277,2010s
girl on fire,alicia keys featuring nicki minaj,2013,49,1,92.28515625,0.554941667829241,-20.577041625976562,0.24260248243808746,0.0,0.27756550908088684,0.5836517363786697,0.6801708112444197,2010s
heart attack,demi lovato,2013,50,1,172.265625,0.48549940926688057,-23.00752067565918,0.28304150700569153,0.0,1.0,0.0,0.33766907828194753,2010s
love somebody,maroon 5,2013,51,1,117.45383522727273,0.5354503631591797,-21.25923728942871,0.3044922947883606,0.0,0.2959732711315155,0.5560400933027267,0.7302054338331347,2010s
i will wait,mumford & sons,2013,52,1,66.25600961538461,0.7463724953787667,-13.876962661743164,0.21306513249874115,0.0,0.23760119080543518,0.6435982137918472,0.6626802339658633,2010s
try,p!nk,2013,53,1,103.359375,0.4197165352957589,-25.309921264648438,0.22977314889431,0.0,0.5707018375396729,0.14394724369049072,0.17685625348772321,2010s
wagon wheel,darius rucker,2013,54,1,73.828125,0.6557568141392299,-17.048511505126953,0.21207131445407867,0.0,0.3741755783557892,0.4387366324663162,0.6607830592564174,2010s
i need your love,calvin harris featuring ellie goulding,2013,56,1,83.35433467741936,0.36274637494768414,-27.303876876831055,0.23427437245845795,0.0,0.5601946711540222,0.15970799326896667,0.6225942778697211,2010s
bad,wale featuring tiara thomas or rihanna,2013,59,1,112.34714673913044,0.4601894378662109,-23.893369674682617,0.22844110429286957,0.0,0.5000230073928833,0.24996548891067505,0.7042103448713788,2010s
boys round here,blake shelton featuring pistol annies & friends,2013,60,1,172.265625,0.39082445417131695,-26.321144104003906,0.27223947644233704,0.0,0.3049068748950958,0.5426396876573563,0.8187340872628348,2010s
gone gone gone,phillip phillips,2013,61,1,117.45383522727273,0.40343033926827565,-25.87993812561035,0.2586686313152313,0.0,0.7308546304702759,0.0,0.7038014290549539,2010s
demons,imagine dragons,2013,62,1,89.10290948275862,0.6096645355224609,-18.661741256713867,0.20851261913776398,0.0,0.17429928481578827,0.7385510727763176,0.6842962845675464,2010s
counting stars,onerepublic,2013,63,1,123.046875,0.6138839721679688,-18.514060974121094,0.2311067432165146,0.0,0.5037832260131836,0.2443251609802246,0.2578772408621652,2010s
i cry,flo rida,2013,64,1,129.19921875,0.6016457693917411,-18.942398071289062,0.20786438882350922,0.0,1.0,0.0,0.7686131940569196,2010s
little talks,of monsters and men,2013,65,1,103.359375,0.7043633052280971,-15.347284317016602,0.19991189241409302,0.0,0.40807661414146423,0.38788507878780365,0.7337856074741909,2010s
the other side,jason derulo,2013,66,1,129.19921875,0.47564517429896763,-23.352418899536133,0.26525577902793884,0.0,1.0,0.0,0.743413075038365,2010s
berzerk,eminem,2013,67,1,95.703125,0.15401502336774553,-34.609474182128906,0.21841973066329956,0.0,1.0,0.0,0.10730970110212054,2010s
catch my breath,kelly clarkson,2013,68,1,123.046875,0.543580572945731,-20.974679946899414,0.21357540786266327,0.0,0.4712126851081848,0.2931809723377228,0.7438165610177176,2010s
crash my party,luke bryan,2013,69,1,95.703125,0.7415448869977679,-14.045928955078125,0.23804299533367157,0.0,0.19696074724197388,0.7045588791370392,0.7248156738281251,2010s
pour it up,rihanna,2013,70,1,135.99917763157896,0.38311119079589845,-26.591108322143555,0.23625104129314423,0.0,0.20437221229076385,0.6934416815638542,0.23947761879827745,2010s
22,taylor swift,2013,71,1,103.359375,0.442134039742606,-24.52530860900879,0.3044053614139557,0.0,0.46183139085769653,0.3072529137134552,0.6813397543770926,2010s
i want crazy,hunter hayes,2013,72,1,103.359375,0.562621579851423,-20.308244705200195,0.23402555286884308,0.0,0.3978412449359894,0.40323813259601593,0.7054372623988561,2010s
the fox,ylvis,2013,73,1,129.19921875,0.6227376120431083,-18.20418357849121,0.2314651608467102,0.0,0.7735509276390076,0.0,0.7728315625871931,2010s
best song ever,one direction,2013,74,1,117.45383522727273,0.5313099452427456,-21.404151916503906,0.2176845818758011,0.0,1.0,0.0,0.7293773502498478,2010s
the a team,ed sheeran,2013,75,1,86.1328125,0.5680016653878348,-20.11994171142578,0.2531967759132385,0.0,0.16708128154277802,0.749378077685833,0.6695992170061384,2010s
carry on,fun.,2013,76,1,103.359375,0.0,-41.78917694091797,0.17448927462100983,0.2182926634072042,0.20023192465305328,0.6996521130204201,0.5929129464285714,2010s
highway dont care,tim mcgraw,2013,77,1,151.99908088235293,0.6288116455078125,-17.991592407226562,0.21643763780593872,0.0,0.30327108502388,0.54509337246418,0.8229032167066045,2010s
thats my kind of night,luke bryan,2013,78,1,112.34714673913044,0.0,-41.94510269165039,0.1772412806749344,0.0,1.0,0.0,0.6121724572981366,2010s
swimming pools,kendrick lamar,2013,79,1,78.30255681818181,0.4376956939697266,-24.68065071105957,0.1913851946592331,0.11736950233384924,0.5270138382911682,0.20947924256324768,0.6267589034043348,2010s
sure be cool if you did,blake shelton,2013,80,1,135.99917763157896,0.5204302651541574,-21.784940719604492,0.24372316896915436,0.0,0.27571573853492737,0.586426392197609,0.7669414336699293,2010s
beautiful,mariah carey featuring miguel,2013,81,1,107.666015625,0.3764997754778181,-26.822507858276367,0.21160095930099487,0.0,0.2099035233259201,0.6851447150111198,0.6774414171491351,2010s
troublemaker,olly murs featuring flo rida,2013,82,1,107.666015625,0.7026483263288226,-15.407308578491211,0.34891363978385925,0.0,1.0,0.0,0.24267112731933593,2010s
body party,ciara,2013,83,1,129.19921875,0.5245499202183315,-21.6407527923584,0.1767338365316391,0.0,0.702019989490509,0.0,0.7531940242222377,2010s
hall of fame,the script featuring will.i.am,2013,85,1,172.265625,0.4938300541469029,-22.7159481048584,0.1913694590330124,0.0,0.46914345026016235,0.29628482460975647,0.8393352072579521,2010s
uoeno,rocko featuring future & rick ross,2013,87,1,63.02400914634146,0.6664408002580915,-16.674571990966797,0.25678518414497375,0.0,0.7069689631462097,0.0,0.13976817965092145,2010s
next to me,emeli sande,2013,88,1,95.703125,0.2348531995500837,-31.78013801574707,0.19186140596866608,0.0,1.0,0.0,0.12347733633858818,2010s
mamas broken heart,miranda lambert,2013,89,1,112.34714673913044,0.5200710841587611,-21.79751205444336,0.33450886607170105,0.0,0.5370089411735535,0.1944865882396698,0.7161866741298889,2010s
it goes like this,thomas rhett,2013,90,1,112.34714673913044,0.3854910714285714,-26.5078125,0.221444770693779,0.0,0.09517155587673187,0.8572426661849022,0.18927067158385094,2010s
bugatti,ace hood featuring future & rick ross,2013,91,1,129.19921875,0.5734294891357422,-19.929967880249023,0.21911315619945526,0.06748755847382792,0.13626126945018768,0.7956080958247185,0.7629699380057199,2010s
downtown,lady antebellum,2013,93,1,172.265625,0.6824353354317801,-16.114763259887695,0.2905704975128174,0.0,0.22747263312339783,0.6587910503149033,0.8770562635149275,2010s
get your shine on,florida georgia line,2013,94,1,95.703125,0.4746773856026786,-23.38629150390625,0.21441049873828888,0.0,0.34844082593917847,0.4773387610912323,0.6714421735491072,2010s
thatpower,will.i.am featuring justin bieber,2013,95,1,129.19921875,0.38239059448242185,-26.616329193115234,0.2529817521572113,0.0,1.0,0.0,0.2247621590750558,2010s
brave,sara bareilles,2013,96,1,92.28515625,0.6912057059151786,-15.80780029296875,0.3091978430747986,0.0,0.7120069265365601,0.0,0.7074236188616072,2010s
let her go,passenger,2013,97,1,143.5546875,0.5164548056466239,-21.924081802368164,0.21704167127609253,0.254292680159931,0.02826864831149578,0.9575970275327563,0.7823367200578962,2010s
runnin outta moonlight,randy houser,2013,98,1,86.1328125,0.6446290697370257,-17.4379825592041,0.23698492348194122,0.0,0.7384509444236755,0.0,0.6849246978759767,2010s
im different,2 chainz,2013,99,1,95.703125,0.5170872279575893,-21.901947021484375,0.3326973617076874,0.0,0.7954407930374146,0.0,0.6799241420200893,2010s
still into you,paramore,2013,100,1,135.99917763157896,0.6418521336146763,-17.535175323486328,0.225786492228508,0.0,0.4281651973724365,0.3577522039413452,0.7912258073620331,2010s
happy,pharrell williams,2014,1,1,161.4990234375,0.6026305607386998,-18.907930374145508,0.29496267437934875,0.0,1.0,0.0,0.3380240195138114,2010s
dark horse,katy perry featuring juicy j,2014,2,1,135.99917763157896,0.6924813406808036,-15.763153076171875,0.24483509361743927,0.0,0.4978911578655243,0.25316326320171356,0.30135164877525844,2010s
all of me,john legend,2014,3,1,123.046875,0.49410269601004464,-22.706405639648438,0.22305016219615936,0.0,0.09487808495759964,0.8576828725636005,0.2339209856305804,2010s
fancy,iggy azalea featuring charli xcx,2014,4,1,95.703125,0.679542487008231,-16.216012954711914,0.34614166617393494,0.0,0.5560483932495117,0.16592741012573242,0.21241519383021762,2010s
talk dirty,jason derulo featuring 2 chainz,2014,6,1,99.38401442307692,0.6462503705705915,-17.381237030029297,0.2839895784854889,0.0,0.897955060005188,0.0,0.2136443907349974,2010s
rude,magic!,2014,7,1,143.5546875,0.695735958644322,-15.64924144744873,0.2973063886165619,0.0,0.6179347634315491,0.07309785485267639,0.8181929506574359,2010s
all about that bass,meghan trainor,2014,8,1,89.10290948275862,0.7051599775041852,-15.319400787353516,0.3058381974697113,0.0,0.8052626252174377,0.0,0.20339537296389124,2010s
problem,ariana grande featuring iggy azalea,2014,9,1,135.99917763157896,0.7053123201642718,-15.314068794250488,0.27923324704170227,0.0,0.642920196056366,0.03561970591545105,0.3039178446719521,2010s
stay with me,sam smith,2014,10,1,86.1328125,0.6612785884312221,-16.855249404907227,0.21155208349227905,0.2837113803491934,0.05717167258262634,0.9142424911260605,0.6882546016148159,2010s
timber,pitbull featuring ke$ha,2014,11,1,129.19921875,0.5680604117257254,-20.11788558959961,0.22527359426021576,0.0,1.0,0.0,0.7618961225237165,2010s
pompeii,bastille,2014,12,1,83.35433467741936,0.5388862609863281,-21.138980865478516,0.20986366271972656,0.0,0.27180787920951843,0.5922881811857224,0.65782225507745,2010s
shake it off,taylor swift,2014,13,1,161.4990234375,0.6640132359095983,-16.759536743164062,0.32555580139160156,0.0,1.0,0.0,0.8503005545479911,2010s
am i wrong,nico & vinz,2014,14,1,117.45383522727273,0.6344346727643694,-17.79478645324707,0.258522093296051,0.0,0.15915165841579437,0.7612725123763084,0.2500022957541726,2010s
turn down for what,dj snake & lil jon,2014,15,1,135.99917763157896,0.6718536921909877,-16.48512077331543,0.3195900321006775,0.0,1.0,0.0,0.2972261190772953,2010s
the monster,eminem featuring rihanna,2014,16,1,112.34714673913044,0.621229989188058,-18.25695037841797,0.3040088415145874,0.0,0.5429591536521912,0.18556126952171326,0.23641845513574827,2010s
say something,a great big world & christina aguilera,2014,17,1,129.19921875,0.2811918531145368,-30.15828514099121,0.1278081238269806,0.36802516611716174,0.0716656818985939,0.8925014771521091,0.7045224108014788,2010s
team,lorde,2014,18,1,198.76802884615384,0.3472700936453683,-27.84554672241211,0.24848927557468414,0.0,0.548747718334198,0.176878422498703,0.8668140805422605,2010s
story of my life,one direction,2014,24,1,123.046875,0.5202534811837333,-21.791128158569336,0.23500102758407593,0.0,0.7589629888534546,0.0,0.7391511426653181,2010s
chandelier,sia,2014,25,1,117.45383522727273,0.5680285317557199,-20.119001388549805,0.32650622725486755,0.0,0.8378819823265076,0.0,0.7367210675524427,2010s
black widow,iggy azalea featuring rita ora,2014,26,1,161.4990234375,0.7423318590436663,-14.01838493347168,0.27919694781303406,0.0,0.6255051493644714,0.06174227595329285,0.3659642791748047,2010s
bang bang,"jessie j, ariana grande & nicki minaj",2014,27,1,151.99908088235293,0.6058534349714007,-18.795129776000977,0.3390328586101532,0.0,0.8963897824287415,0.0,0.31831157459932213,2010s
latch,disclosure featuring sam smith,2014,28,1,123.046875,0.6264483860560826,-18.07430648803711,0.3292141258716583,0.0,0.3186475932598114,0.5220286101102829,0.260390123639788,2010s
maps,maroon 5,2014,29,1,117.45383522727273,0.3816943577357701,-26.640697479248047,0.32138827443122864,0.0,0.608552873134613,0.08717069029808044,0.19945423274845273,2010s
loyal,chris brown featuring lil wayne & french montana or too $hort or tyga,2014,30,1,66.25600961538461,0.4697293962751116,-23.559471130371094,0.27651289105415344,0.0,1.0,0.0,0.10735161414513222,2010s
best day of my life,american authors,2014,31,1,99.38401442307692,0.6480025700160436,-17.319910049438477,0.3003484010696411,0.0,0.2800717353820801,0.5798923969268799,0.2139948306240878,2010s
habits,tove lo,2014,32,1,107.666015625,0.5903331756591796,-19.33833885192871,0.2638983726501465,0.0,0.27851057052612305,0.5822341442108154,0.22020809718540735,2010s
summer,calvin harris,2014,33,1,129.19921875,0.634920174734933,-17.777793884277344,0.22107286751270294,0.0,0.2976871132850647,0.553469330072403,0.7752680751255581,2010s
boom clap,charli xcx,2014,34,1,92.28515625,0.8495575768607003,-10.265484809875488,0.24217285215854645,0.0,0.4696650803089142,0.2955023795366287,0.7390939930507116,2010s
drunk in love,beyonce featuring jay z,2014,35,1,135.99917763157896,0.3946240016392299,-26.188159942626953,0.2131209373474121,0.0,0.314937561750412,0.527593657374382,0.7417801809669438,2010s
anaconda,nicki minaj,2014,36,1,129.19921875,0.6347530364990235,-17.78364372253418,0.4027470350265503,0.0,0.7527965307235718,0.0,0.2752346474783761,2010s
break free,ariana grande featuring zedd,2014,37,1,129.19921875,0.7129662922450475,-15.04617977142334,0.28331246972084045,0.0,0.7428402900695801,0.0,0.29087729862758094,2010s
bailando,enrique iglesias featuring descemer bueno & gente de zona,2014,38,1,184.5703125,0.7456868035452706,-13.900961875915527,0.34687697887420654,0.0,1.0,0.0,0.4160737446376255,2010s
burn,ellie goulding,2014,39,1,117.45383522727273,0.5278803144182478,-21.524188995361328,0.21849749982357025,0.039464965060992396,0.6832559108734131,0.0,0.22869142408494827,2010s
wiggle,jason derulo featuring snoop dogg,2014,40,1,161.4990234375,0.22260404314313617,-32.208858489990234,0.23269377648830414,0.0,0.9875144958496094,0.0,0.26201871599469867,2010s
rather be,clean bandit featuring jess glynne,2014,41,1,117.45383522727273,0.3624756404331752,-27.313352584838867,0.26565244793891907,0.0,0.17646099627017975,0.7353085055947304,0.6956104892879338,2010s
dont tell em,jeremih featuring yg,2014,42,1,129.19921875,0.6475809914725167,-17.334665298461914,0.2977525293827057,0.0,0.3321998119354248,0.5017002820968628,0.2778002384730748,2010s
show me,kid ink featuring chris brown,2014,43,1,99.38401442307692,0.6464405059814453,-17.374582290649414,0.2599174678325653,0.0,0.3416571617126465,0.4875142574310303,0.7136824178171682,2010s
not a bad thing,justin timberlake,2014,45,1,86.1328125,0.608881596156529,-18.689144134521484,0.24023646116256714,0.0,0.6102387309074402,0.08464190363883972,0.6777752031598773,2010s
aint it fun,paramore,2014,47,1,103.359375,0.7420517785208566,-14.02818775177002,0.29429104924201965,0.0,0.37066084146499634,0.4440087378025055,0.24132330213274278,2010s
the man,aloe blacc,2014,48,1,86.1328125,0.6513491494315011,-17.20277976989746,0.19300472736358643,0.0,0.35957008600234985,0.4606448709964752,0.6862687138148716,2010s
this is how we roll,florida georgia line featuring luke bryan,2014,49,1,129.19921875,0.7184365136282784,-14.854722023010254,0.23160307109355927,0.0,0.3238377273082733,0.51424340903759,0.7919713429042271,2010s
classic,mkto,2014,50,1,103.359375,0.592249516078404,-19.27126693725586,0.2875397801399231,0.0,0.9847132563591003,0.0,0.7113628496442522,2010s
a sky full of stars,coldplay,2014,51,1,83.35433467741936,0.6246473584856306,-18.13734245300293,0.15787895023822784,0.10991718822712504,0.11724065989255905,0.8241390101611614,0.6749744745773104,2010s
dont,ed sheeran,2014,52,1,95.703125,0.6737210409981864,-16.419763565063477,0.3333093822002411,0.0,0.3628285229206085,0.4557572156190872,0.21125090462820872,2010s
na na,trey songz,2014,53,1,95.703125,0.7083978380475725,-15.206075668334961,0.23127128183841705,0.0,0.34427595138549805,0.48358607292175293,0.21818626403808594,2010s
hot boy,bobby shmurda,2014,54,1,86.1328125,0.47445880344935826,-23.39394187927246,0.2374485582113266,0.0,0.6392923593521118,0.041061460971832275,0.1508906446184431,2010s
sing,ed sheeran,2014,56,1,117.45383522727273,0.7281597137451172,-14.514410018920898,0.3130907118320465,0.0,0.7101157307624817,0.0,0.26874730395032215,2010s
my hitta,yg featuring jeezy & rich homie quan,2014,58,1,86.1328125,0.3716392517089844,-26.992626190185547,0.2866201400756836,0.0,0.5786078572273254,0.13208821415901184,0.1303267342703683,2010s
cool kids,echosmith,2014,59,1,129.19921875,0.5587435586111886,-20.4439754486084,0.214168980717659,0.0,0.4561780095100403,0.3157329857349396,0.7600327519008092,2010s
hey brother,avicii,2014,60,1,129.19921875,0.6278309413364955,-18.025917053222656,0.20983611047267914,0.0,0.6243547797203064,0.0634678304195404,0.2738502284458706,2010s
trumpets,jason derulo,2014,61,1,83.35433467741936,0.4194613865443638,-25.318851470947266,0.2105274349451065,0.0,0.221599280834198,0.667601078748703,0.633937280189057,2010s
animals,maroon 5,2014,62,1,95.703125,0.6200208936418806,-18.29926872253418,0.2537635266780853,0.0,0.5150330066680908,0.22745048999786377,0.20051087515694754,2010s
burnin it down,jason aldean,2014,63,1,135.99917763157896,0.7067422049386161,-15.264022827148438,0.3180294334888458,0.0,0.18705345690250397,0.719419814646244,0.30420382162682097,2010s
play it again,luke bryan,2014,64,1,143.5546875,0.5255110059465681,-21.607114791870117,0.21175996959209442,0.0,0.31959226727485657,0.5206115990877151,0.7841479601178851,2010s
2 on,tinashe featuring schoolboy q,2014,65,1,50.666360294117645,0.5147268567766462,-21.984560012817383,0.234933003783226,0.0,1.0,0.0,0.6029453713553292,2010s
dirt,florida georgia line,2014,66,1,123.046875,0.5101386478969029,-22.1451473236084,0.21115511655807495,0.0,0.3019578456878662,0.5470632314682007,0.737128176007952,2010s
love runs out,onerepublic,2014,67,1,117.45383522727273,0.42486795697893415,-25.129621505737305,0.25335803627967834,0.0,0.22476084530353546,0.6628587320446968,0.7080889525970856,2010s
bottoms up,brantley gilbert,2014,68,1,172.265625,0.7514130183628627,-13.700544357299805,0.22876279056072235,0.0,0.2780258357524872,0.5829612463712692,0.39085180010114395,2010s
shower,becky g,2014,69,1,123.046875,0.6041316986083984,-18.855390548706055,0.31953418254852295,0.0,0.7917490601539612,0.0,0.7559267861502511,2010s
me and my broken heart,rixton,2014,70,1,172.265625,0.46150332859584264,-23.847383499145508,0.2629832625389099,0.0,0.6842555999755859,0.0,0.33286986214773995,2010s
animals,martin garrix,2014,71,1,129.19921875,0.6089356558663505,-18.687252044677734,0.29772767424583435,0.0,0.25202667713165283,0.6219599843025208,0.27007117135184155,2010s
lifestyle,rich gang featuring young thug & rich homie quan,2014,72,1,89.10290948275862,0.4552783966064453,-24.065256118774414,0.24848850071430206,0.0,0.42963817715644836,0.35554273426532745,0.6534190567843433,2010s
american kids,kenny chesney,2014,73,1,172.265625,0.5096924373081753,-22.160764694213867,0.395667165517807,0.0,0.7832202911376953,0.0,0.8425076838902065,2010s
sweater weather,the neighbourhood,2014,75,1,123.046875,0.6540448325020927,-17.108430862426758,0.35093212127685547,0.0,0.7376426458358765,0.0,0.26590941292898995,2010s
leave the night on,sam hunt,2014,76,1,86.1328125,0.47643454415457587,-23.324790954589844,0.2685931622982025,0.0,0.5449333786964417,0.18259993195533752,0.15128579275948661,2010s
new flame,chris brown featuring usher & rick ross,2014,77,1,95.703125,0.7199811390468053,-14.800660133361816,0.30541932582855225,0.0,0.7155655026435852,0.0,0.7205029242379325,2010s
love never felt so good,michael jackson & justin timberlake,2014,78,1,117.45383522727273,0.6311146327427455,-17.910987854003906,0.30600935220718384,0.0,0.724333643913269,0.0,0.24933828774984781,2010s
drunk on a plane,dierks bentley,2014,79,1,151.99908088235293,0.16585595267159597,-34.19504165649414,0.220437690615654,0.0,0.21227921545505524,0.6815811768174171,0.7303120781393612,2010s
birthday,katy perry,2014,80,1,123.046875,0.5636076790945871,-20.273731231689453,0.3325609862804413,0.0,1.0,0.0,0.24782198224748886,2010s
bartender,lady antebellum,2014,81,1,99.38401442307692,0.5047385079520089,-22.334152221679688,0.27466192841529846,0.0,0.27138611674308777,0.5929208248853683,0.18534201821128088,2010s
la la la,naughty boy featuring sam smith,2014,82,1,123.046875,0.6068372453962053,-18.760696411132812,0.19819249212741852,0.0,0.08260761946439743,0.8760885708034039,0.2564678955078125,2010s
do what u want,lady gaga featuring r. kelly,2014,84,1,99.38401442307692,0.7359749385288783,-14.240877151489258,0.3376368284225464,0.0,0.5502738356590271,0.17458924651145935,0.23158930432665475,2010s
cant remember to forget you,shakira featuring rihanna,2014,85,1,135.99917763157896,0.6218454088483538,-18.235410690307617,0.31731635332107544,0.0,0.8587197065353394,0.0,0.28722446240876853,2010s
amnesia,5 seconds of summer,2014,86,1,99.38401442307692,0.05489654541015625,-38.07862091064453,0.18925821781158447,0.0,1.0,0.0,0.09537362570291036,2010s
no mediocre,t.i. featuring iggy azalea,2014,87,1,95.703125,0.6569572448730469,-17.00649642944336,0.29493579268455505,0.0,0.701020359992981,0.0,0.2078981454031808,2010s
come with me now,kongos,2014,88,1,103.359375,0.5784051622663225,-19.75581932067871,0.22786825895309448,0.0,1.0,0.0,0.708593978881836,2010s
believe me,lil wayne featuring drake,2014,89,1,92.28515625,0.7113767623901367,-15.101813316345215,0.27391186356544495,0.0,0.14241822063922882,0.7863726690411568,0.21145783015659875,2010s
23,"mike will made-it featuring miley cyrus, wiz khalifa & juicy j",2014,90,1,143.5546875,0.7032146726335798,-15.387486457824707,0.275044709444046,0.0,0.33346104621887207,0.4998084306716919,0.3196886934552874,2010s
beachin,jake owen,2014,91,1,92.28515625,0.6525505065917969,-17.16073226928711,0.2689996361732483,0.0,0.5164941549301147,0.22525876760482788,0.6996925789969308,2010s
white walls,macklemore & ryan lewis featuring schoolboy q & hollis,2014,92,1,117.45383522727273,0.5540897914341518,-20.606857299804688,0.27533620595932007,0.0,0.674938976764679,0.0,0.7339333194881291,2010s
she looks so perfect,5 seconds of summer,2014,93,1,161.4990234375,0.6193391527448382,-18.323129653930664,0.22146016359329224,0.0,0.7698606848716736,0.0,0.8413657379150391,2010s
